TransactionID,Amount,TransactionType,AccountAge,CustomerLocation,DeviceType,TimeOfTransaction,DayOfWeek,TransactionSpeed,NumberOfLogins,CardType,MerchantCategory,Country,IsWeekend,Fraud
4176,4977.85,POS,74,Urban,Mobile,4,Sunday,24.480272476868972,9,Debit,Others,Australia,0,0
4177,2913.99,ATM,62,Rural,Tablet,9,Monday,3.606051182595064,4,Prepaid,Electronics,Canada,0,0
4178,4062.56,POS,1,Rural,Tablet,8,Friday,42.3362244539871,1,Credit,Electronics,USA,1,1
4179,1635.38,Online,17,Urban,Mobile,19,Monday,30.241579828330487,5,Debit,Others,Canada,0,0
4180,1529.41,ATM,16,Urban,Mobile,7,Friday,0.7773903321380226,1,Credit,Electronics,Germany,1,0
4181,2014.12,BankTransfer,9,Urban,Tablet,0,Monday,36.79808812417954,1,Credit,Entertainment,USA,1,0
4182,3362.86,Online,53,Suburban,Tablet,23,Thursday,55.200873249474306,1,Credit,Electronics,USA,1,0
4183,3411.28,BankTransfer,73,Urban,Desktop,5,Friday,6.75045429788017,1,Credit,Clothing,USA,0,0
4184,1576.88,BankTransfer,59,Rural,Desktop,23,Thursday,35.48120697704922,8,Credit,Groceries,Canada,0,0
4185,666.92,BankTransfer,119,Suburban,Tablet,21,Sunday,43.74726601758156,2,Prepaid,Electronics,UK,1,0
4186,3162.35,Online,9,Rural,Tablet,10,Thursday,4.339342841404296,9,Credit,Electronics,Australia,0,0
4187,642.5,Online,12,Suburban,Desktop,2,Friday,1.45466594403476,7,Debit,Clothing,USA,0,0
4188,2892.88,ATM,119,Suburban,Mobile,14,Wednesday,27.905332412032344,3,Debit,Clothing,Australia,1,0
4189,3467.42,BankTransfer,41,Rural,Mobile,10,Sunday,47.49208256533839,9,Debit,Electronics,Australia,1,0
4190,3503.36,POS,15,Suburban,Tablet,23,Sunday,9.727092664949767,4,Prepaid,Entertainment,Australia,0,0
4191,3767.61,ATM,66,Rural,Tablet,4,Tuesday,50.21457260567388,7,Credit,Electronics,Canada,0,0
4192,4364.42,Online,75,Urban,Desktop,15,Monday,39.428977599873406,3,Debit,Entertainment,Australia,0,0
4193,2500.3,POS,11,Suburban,Tablet,20,Saturday,19.99717993853029,5,Debit,Groceries,Germany,0,0
4194,3651.52,Online,8,Rural,Mobile,6,Monday,30.997965329697724,4,Debit,Others,Canada,1,0
4195,3096.24,POS,55,Suburban,Desktop,5,Saturday,57.93794128563163,6,Credit,Groceries,Canada,0,0
4196,934.01,ATM,96,Rural,Desktop,8,Wednesday,13.064574540877093,9,Debit,Electronics,Germany,1,0
4197,129.42,POS,6,Urban,Mobile,6,Tuesday,30.02217032486801,5,Credit,Electronics,UK,1,0
4198,1423.42,ATM,53,Urban,Mobile,2,Wednesday,37.50674471084648,1,Debit,Entertainment,UK,1,0
4199,2215.73,Online,20,Suburban,Desktop,10,Tuesday,8.367074867992407,5,Debit,Clothing,USA,1,0
4200,3085.91,POS,39,Suburban,Tablet,11,Friday,2.7069731085362476,5,Credit,Entertainment,UK,0,0
4201,4249.95,BankTransfer,99,Rural,Mobile,20,Friday,0.90625118059513,9,Debit,Clothing,USA,1,0
4202,982.03,BankTransfer,72,Rural,Desktop,10,Saturday,19.549102110340975,8,Prepaid,Clothing,Australia,0,0
4203,628.62,Online,114,Suburban,Tablet,1,Thursday,4.529442939643435,5,Credit,Clothing,USA,0,0
4204,4817.44,POS,113,Rural,Tablet,0,Thursday,48.24582015721276,5,Debit,Clothing,UK,1,0
4205,541.11,BankTransfer,107,Rural,Desktop,23,Saturday,59.83943967698858,2,Prepaid,Electronics,USA,1,1
4206,2392.98,ATM,34,Rural,Mobile,23,Friday,3.772098921894395,9,Prepaid,Others,Canada,0,0
4207,2928.23,POS,57,Suburban,Tablet,1,Saturday,26.020303928413032,4,Credit,Others,UK,1,0
4208,2707.33,POS,117,Urban,Mobile,13,Thursday,1.6413541666562286,7,Debit,Groceries,USA,1,0
4209,431.07,BankTransfer,19,Urban,Desktop,12,Saturday,8.126054356360067,6,Credit,Groceries,UK,0,0
4210,286.08,ATM,71,Rural,Mobile,23,Friday,19.44306139854938,5,Prepaid,Groceries,Germany,1,0
4211,528.31,ATM,31,Suburban,Tablet,4,Wednesday,23.682522962153225,5,Prepaid,Entertainment,UK,1,0
4212,2928.35,ATM,82,Rural,Desktop,1,Monday,56.392998491075545,7,Credit,Groceries,Germany,1,0
4213,2722.18,POS,40,Urban,Tablet,22,Friday,23.81062484453806,2,Credit,Groceries,USA,0,0
4214,1169.47,Online,14,Rural,Tablet,22,Saturday,29.82703177753839,9,Debit,Groceries,Germany,1,0
4215,3189.23,POS,103,Urban,Desktop,18,Friday,14.810443759604597,2,Prepaid,Electronics,UK,0,0
4216,4100.52,POS,117,Suburban,Desktop,16,Friday,0.10749581151887207,9,Credit,Groceries,Canada,0,0
4217,208.85,BankTransfer,100,Rural,Mobile,10,Thursday,53.9701339583148,4,Prepaid,Others,Germany,1,0
4218,2491.15,Online,81,Suburban,Desktop,15,Saturday,4.994713946474659,6,Credit,Electronics,UK,0,0
4219,3446.86,ATM,37,Rural,Mobile,19,Thursday,57.85850557807012,1,Debit,Clothing,Canada,1,0
4220,1262.31,BankTransfer,44,Rural,Desktop,17,Saturday,7.937561835605589,5,Prepaid,Entertainment,Australia,1,0
4221,1539.55,POS,9,Rural,Tablet,19,Thursday,36.33222099695137,6,Debit,Electronics,Germany,0,0
4222,3068.58,Online,58,Rural,Mobile,7,Thursday,59.96469421261255,9,Debit,Electronics,Germany,0,0
4223,4489.78,ATM,20,Rural,Desktop,1,Wednesday,8.394029304573584,9,Prepaid,Others,USA,1,0
4224,4049.81,ATM,109,Suburban,Mobile,16,Friday,25.494190787895473,9,Credit,Groceries,Australia,0,0
4225,2916.07,POS,92,Suburban,Mobile,10,Wednesday,46.84737777139144,3,Debit,Clothing,USA,0,0
4226,3651.38,ATM,50,Urban,Mobile,13,Thursday,2.028189976013099,4,Debit,Others,USA,0,0
4227,1824.75,ATM,20,Rural,Tablet,15,Wednesday,41.41798679328867,8,Prepaid,Others,UK,1,0
4228,3205.19,Online,105,Urban,Desktop,14,Sunday,4.914362939658888,8,Prepaid,Electronics,USA,1,0
4229,2331.44,BankTransfer,36,Suburban,Desktop,14,Sunday,14.26755652216626,2,Prepaid,Clothing,Germany,1,0
4230,950.49,Online,117,Urban,Mobile,2,Friday,9.688562133352288,8,Debit,Others,USA,1,0
4231,3508.99,BankTransfer,27,Suburban,Desktop,6,Friday,54.44945225565148,7,Credit,Entertainment,Canada,1,0
4232,2782.77,BankTransfer,72,Rural,Tablet,11,Thursday,10.909357335222682,9,Credit,Entertainment,Germany,0,0
4233,1793.75,BankTransfer,32,Urban,Mobile,21,Friday,2.5220023213579164,5,Prepaid,Others,UK,0,1
4234,4556.78,ATM,1,Urban,Tablet,21,Wednesday,35.29877813902095,2,Debit,Electronics,USA,1,0
4235,105.65,Online,17,Urban,Tablet,22,Tuesday,20.836237432041152,5,Debit,Entertainment,Canada,1,0
4236,1579.55,ATM,9,Urban,Desktop,23,Friday,24.40180261641785,2,Debit,Electronics,Canada,0,0
4237,285.35,POS,84,Rural,Desktop,2,Wednesday,7.231858417266563,5,Prepaid,Groceries,Germany,1,0
4238,3832.87,Online,45,Suburban,Mobile,18,Sunday,44.91924603684836,9,Debit,Groceries,USA,1,0
4239,3510.84,BankTransfer,96,Suburban,Tablet,9,Sunday,36.133063613646726,7,Debit,Electronics,Canada,0,0
4240,1657.43,ATM,66,Rural,Desktop,7,Wednesday,21.916600980421972,7,Credit,Others,USA,1,0
4241,3378.64,ATM,32,Suburban,Mobile,15,Sunday,10.377339131411844,1,Prepaid,Groceries,Germany,1,0
4242,1980.29,Online,45,Urban,Mobile,15,Wednesday,35.64775917631657,9,Prepaid,Groceries,Australia,1,0
4243,3781.51,Online,9,Rural,Desktop,11,Friday,46.737977042491906,6,Prepaid,Entertainment,Canada,1,0
4244,2271.46,BankTransfer,30,Suburban,Tablet,22,Tuesday,18.812597303644974,7,Debit,Others,UK,0,0
4245,2061.99,BankTransfer,84,Rural,Mobile,4,Thursday,1.6490369739619661,2,Debit,Electronics,USA,1,0
4246,4673.71,POS,38,Rural,Desktop,19,Thursday,12.939204686703741,1,Credit,Groceries,Germany,1,0
4247,1255.14,BankTransfer,60,Suburban,Mobile,5,Friday,40.975629351680475,4,Prepaid,Others,Germany,0,0
4248,603.12,ATM,1,Suburban,Desktop,5,Friday,59.34687300966967,9,Debit,Groceries,UK,0,0
4249,2923.13,POS,5,Rural,Mobile,7,Sunday,0.9012367405857138,9,Credit,Entertainment,Australia,1,0
4250,4846.64,POS,63,Rural,Tablet,16,Monday,18.438598371712835,3,Debit,Others,USA,1,0
4251,1889.82,POS,99,Suburban,Mobile,11,Saturday,3.815050139885448,1,Debit,Clothing,Australia,0,0
4252,311.12,Online,36,Rural,Desktop,21,Tuesday,19.049322337005627,2,Prepaid,Entertainment,Germany,0,0
4253,1697.19,BankTransfer,65,Suburban,Desktop,13,Wednesday,24.414269153332533,9,Prepaid,Electronics,Canada,0,1
4254,2530.15,POS,78,Rural,Desktop,1,Saturday,55.25963930758068,9,Debit,Others,Australia,0,0
4255,810.45,Online,73,Rural,Tablet,18,Wednesday,4.925591884358226,1,Debit,Groceries,Canada,0,0
4256,3290.85,Online,94,Rural,Desktop,5,Saturday,46.65032977863962,9,Debit,Others,UK,0,0
4257,4988.75,POS,24,Suburban,Desktop,17,Thursday,23.792510324171506,1,Debit,Electronics,Germany,0,0
4258,2259.25,POS,4,Urban,Tablet,3,Saturday,48.69464469504897,4,Debit,Others,Canada,0,0
4259,1774.29,ATM,114,Suburban,Desktop,21,Friday,30.852790901004717,5,Prepaid,Groceries,USA,1,1
4260,2004.12,POS,78,Rural,Desktop,4,Tuesday,2.452994126720264,8,Prepaid,Entertainment,Germany,1,0
4261,576.62,ATM,89,Urban,Tablet,5,Thursday,56.77773249441884,5,Debit,Entertainment,UK,1,1
4262,4416.48,POS,68,Urban,Mobile,14,Sunday,5.055770399727857,5,Debit,Groceries,USA,1,0
4263,2074.71,POS,25,Rural,Desktop,5,Saturday,35.901241801771995,4,Prepaid,Clothing,Germany,1,0
4264,1936.98,BankTransfer,74,Suburban,Mobile,7,Tuesday,52.6722989997176,9,Debit,Clothing,Australia,1,0
4265,3298.79,POS,99,Urban,Tablet,8,Friday,4.878210885236613,8,Prepaid,Entertainment,Germany,0,0
4266,2210.73,POS,119,Urban,Desktop,20,Sunday,33.278213966119175,9,Prepaid,Electronics,USA,1,0
4267,3241.52,ATM,7,Suburban,Desktop,21,Wednesday,49.47496354391469,7,Prepaid,Others,Canada,0,0
4268,308.17,ATM,106,Suburban,Tablet,5,Sunday,59.18085004788317,7,Prepaid,Groceries,Canada,1,0
4269,4068.8,BankTransfer,13,Urban,Desktop,21,Monday,43.487211308759875,5,Credit,Electronics,Germany,1,0
4270,4702.58,POS,68,Suburban,Mobile,1,Tuesday,16.77222909025129,1,Debit,Others,Germany,1,0
4271,3244.18,POS,114,Urban,Mobile,15,Wednesday,42.00426275774003,6,Debit,Entertainment,UK,1,0
4272,4772.88,ATM,43,Rural,Tablet,19,Tuesday,42.3754294815276,6,Debit,Groceries,Australia,1,1
4273,758.01,Online,57,Suburban,Desktop,0,Tuesday,42.02796412506658,4,Prepaid,Electronics,UK,1,0
4274,2387.6,Online,36,Urban,Desktop,15,Tuesday,51.27020018187703,2,Prepaid,Others,UK,1,0
4275,3009.43,Online,14,Suburban,Tablet,0,Friday,5.334065744917506,1,Prepaid,Entertainment,Canada,1,0
4276,2909.1,ATM,82,Suburban,Mobile,0,Thursday,6.594348740384459,3,Debit,Entertainment,Canada,0,0
4277,2007.91,ATM,72,Urban,Mobile,6,Tuesday,38.472965741110926,9,Prepaid,Others,USA,1,0
4278,1691.08,Online,96,Rural,Tablet,15,Friday,57.23747765628145,1,Credit,Clothing,UK,1,0
4279,634.99,Online,27,Urban,Desktop,16,Monday,28.00373447126283,5,Debit,Clothing,USA,1,0
4280,1959.32,POS,106,Suburban,Mobile,15,Thursday,57.63770582737794,6,Credit,Others,Germany,0,0
4281,814.14,ATM,37,Urban,Desktop,15,Friday,56.291307045017625,9,Credit,Others,USA,0,0
4282,3672.09,ATM,87,Suburban,Mobile,5,Sunday,54.18429332023574,1,Debit,Others,Canada,0,0
4283,1044.95,Online,71,Urban,Desktop,17,Monday,54.60007339435871,5,Credit,Entertainment,UK,0,0
4284,293.77,Online,76,Rural,Mobile,21,Sunday,53.909295720346364,1,Credit,Groceries,Canada,0,0
4285,2762.28,BankTransfer,25,Rural,Desktop,21,Thursday,49.211374073997014,2,Prepaid,Entertainment,Germany,0,0
4286,2976.55,ATM,67,Rural,Tablet,2,Friday,41.72923962045929,2,Credit,Entertainment,Australia,1,0
4287,4359.69,BankTransfer,90,Rural,Mobile,7,Monday,1.562049897697234,5,Prepaid,Clothing,UK,1,1
4288,2885.33,POS,4,Urban,Tablet,3,Friday,8.021990170147543,4,Credit,Others,Canada,1,0
4289,1728.06,BankTransfer,106,Rural,Mobile,22,Monday,8.14050006643488,6,Debit,Entertainment,Australia,1,0
4290,4015.26,Online,100,Urban,Mobile,3,Tuesday,1.5100630283474334,5,Debit,Entertainment,Germany,0,0
4291,2701.85,ATM,79,Suburban,Mobile,16,Tuesday,7.090435928575836,2,Debit,Others,Australia,0,0
4292,397.32,ATM,96,Suburban,Desktop,21,Thursday,55.192811370669666,9,Debit,Groceries,Canada,1,0
4293,2829.69,BankTransfer,93,Suburban,Mobile,4,Monday,39.86187678595608,8,Prepaid,Clothing,Canada,1,0
4294,4540.18,BankTransfer,74,Rural,Tablet,13,Tuesday,18.793173795895804,9,Credit,Electronics,Germany,0,0
4295,1982.17,POS,85,Rural,Desktop,14,Thursday,47.62226473297713,6,Credit,Entertainment,Germany,0,0
4296,1482.33,POS,118,Rural,Desktop,11,Wednesday,29.353332268595572,5,Debit,Groceries,Australia,0,0
4297,718.2,Online,16,Suburban,Mobile,12,Tuesday,8.613409511261006,5,Prepaid,Electronics,Australia,1,0
4298,758.08,Online,111,Suburban,Desktop,23,Tuesday,53.08167466546691,2,Prepaid,Others,Canada,0,0
4299,2164.42,Online,19,Suburban,Mobile,22,Saturday,20.385850579564703,4,Debit,Electronics,Germany,0,0
4300,2978.8,BankTransfer,29,Suburban,Tablet,17,Friday,41.961667908740665,2,Credit,Others,USA,1,0
4301,404.0,BankTransfer,116,Urban,Desktop,13,Wednesday,17.506590213926483,2,Debit,Groceries,Germany,1,0
4302,4697.9,ATM,51,Urban,Desktop,23,Monday,30.05426791536062,8,Credit,Electronics,UK,1,0
4303,3775.91,Online,18,Rural,Tablet,18,Thursday,48.993537420671885,4,Debit,Clothing,UK,1,0
4304,2933.53,BankTransfer,58,Rural,Tablet,21,Wednesday,9.490963050819625,4,Credit,Groceries,Germany,0,0
4305,4142.36,ATM,44,Suburban,Mobile,6,Monday,58.637358574832774,7,Prepaid,Electronics,Australia,0,0
4306,401.85,Online,16,Urban,Desktop,5,Tuesday,4.305933779357499,4,Debit,Entertainment,UK,1,0
4307,2384.72,POS,65,Urban,Tablet,4,Sunday,32.087133693456195,9,Credit,Electronics,Canada,0,0
4308,3150.84,POS,112,Rural,Desktop,3,Saturday,54.969928609181686,9,Credit,Electronics,Canada,0,0
4309,4143.44,BankTransfer,2,Urban,Tablet,17,Sunday,56.74706370446327,3,Credit,Clothing,Canada,1,1
4310,3917.56,ATM,56,Rural,Desktop,13,Thursday,14.003326876498582,6,Credit,Groceries,Germany,1,0
4311,1386.07,POS,79,Suburban,Tablet,15,Thursday,8.724700374767036,7,Prepaid,Entertainment,UK,0,0
4312,4704.46,ATM,103,Suburban,Desktop,22,Wednesday,43.49173971904167,3,Credit,Groceries,Australia,1,1
4313,622.6,ATM,28,Rural,Mobile,22,Friday,2.6142167397466025,4,Prepaid,Groceries,Canada,1,0
4314,4375.79,POS,65,Suburban,Desktop,19,Monday,29.165814244915826,1,Credit,Entertainment,Australia,0,0
4315,4854.73,ATM,5,Suburban,Mobile,13,Saturday,47.8016780849116,9,Prepaid,Entertainment,Canada,1,0
4316,886.59,POS,106,Urban,Mobile,4,Saturday,33.65925799855835,7,Prepaid,Clothing,Germany,0,0
4317,3610.61,BankTransfer,22,Urban,Mobile,21,Sunday,11.3619946198629,7,Credit,Others,Canada,1,0
4318,202.39,Online,117,Urban,Desktop,10,Wednesday,29.273953538250797,9,Prepaid,Clothing,Germany,0,0
4319,2027.71,Online,100,Urban,Desktop,11,Friday,55.28435551528869,6,Debit,Entertainment,UK,1,0
4320,2581.9,BankTransfer,110,Urban,Mobile,17,Friday,37.07105738485218,8,Credit,Electronics,UK,1,0
4321,2903.65,POS,13,Rural,Tablet,3,Friday,43.31728859138429,5,Debit,Electronics,Australia,0,0
4322,4679.75,POS,65,Rural,Desktop,12,Thursday,20.242206391784645,8,Prepaid,Groceries,Canada,0,0
4323,3361.58,POS,16,Urban,Desktop,19,Monday,11.390178132540301,1,Prepaid,Groceries,UK,1,0
4324,2406.91,POS,119,Suburban,Desktop,12,Monday,15.412969570986256,3,Debit,Others,USA,0,0
4325,4048.57,BankTransfer,105,Suburban,Desktop,3,Sunday,32.037337866241664,4,Credit,Others,USA,0,0
4326,4752.71,Online,86,Rural,Mobile,22,Wednesday,16.885187201281155,9,Debit,Others,Australia,1,0
4327,111.31,ATM,64,Rural,Tablet,22,Tuesday,32.563690766823456,8,Prepaid,Others,UK,1,0
4328,4912.62,ATM,32,Rural,Tablet,6,Wednesday,42.496736449832994,8,Credit,Electronics,Germany,0,0
4329,431.57,Online,80,Suburban,Tablet,22,Monday,44.090312982601056,2,Debit,Entertainment,USA,1,0
4330,4072.12,BankTransfer,51,Rural,Tablet,1,Sunday,9.964627885699496,7,Debit,Others,UK,1,0
4331,1402.39,ATM,79,Suburban,Mobile,20,Thursday,45.050807845148405,3,Credit,Clothing,Germany,1,0
4332,661.77,Online,58,Rural,Desktop,17,Wednesday,40.39401956158231,6,Debit,Others,Canada,0,0
4333,2199.84,BankTransfer,46,Suburban,Desktop,20,Sunday,0.81910748878553,4,Credit,Electronics,UK,0,1
4334,3220.14,ATM,52,Rural,Mobile,5,Tuesday,3.6264432878760755,6,Credit,Groceries,Canada,1,0
4335,1905.38,POS,106,Rural,Desktop,15,Saturday,38.810345161436786,4,Debit,Clothing,USA,0,0
4336,273.77,POS,117,Suburban,Mobile,2,Wednesday,23.083863583866208,3,Credit,Others,Canada,1,0
4337,2997.71,BankTransfer,63,Rural,Tablet,21,Sunday,8.851629574582386,2,Credit,Electronics,USA,0,0
4338,4512.11,POS,76,Urban,Mobile,14,Friday,2.759353894261032,4,Prepaid,Groceries,Australia,1,0
4339,1916.69,BankTransfer,60,Suburban,Desktop,20,Tuesday,9.647960606278607,2,Prepaid,Others,Australia,0,0
4340,1082.45,Online,65,Rural,Desktop,19,Friday,57.455086462864834,7,Prepaid,Electronics,USA,0,0
4341,2213.44,Online,117,Suburban,Desktop,9,Thursday,43.68118193010108,1,Debit,Electronics,Germany,0,0
4342,242.77,ATM,81,Rural,Tablet,8,Monday,31.709554713964202,1,Debit,Entertainment,Australia,1,0
4343,4102.62,BankTransfer,105,Urban,Mobile,10,Wednesday,56.498275953270046,5,Debit,Electronics,Germany,0,0
4344,4131.88,ATM,55,Rural,Mobile,13,Sunday,37.18471521712807,7,Debit,Others,Germany,1,0
4345,2940.41,ATM,115,Rural,Desktop,23,Wednesday,43.56614677801197,1,Credit,Electronics,Germany,1,1
4346,1766.16,Online,57,Urban,Mobile,11,Friday,17.03084392850174,4,Credit,Clothing,UK,0,0
4347,3999.12,ATM,114,Suburban,Desktop,6,Friday,35.38001243099283,5,Prepaid,Electronics,UK,1,0
4348,2773.88,POS,92,Rural,Mobile,10,Monday,8.694286933440631,2,Credit,Electronics,Germany,0,1
4349,4129.84,ATM,71,Rural,Tablet,16,Sunday,24.328540397346746,7,Debit,Clothing,USA,0,0
4350,3157.66,BankTransfer,73,Urban,Tablet,8,Wednesday,2.0910954666979458,4,Credit,Others,Australia,1,0
4351,3922.24,POS,86,Suburban,Mobile,21,Sunday,13.076022446202561,8,Prepaid,Groceries,Canada,1,0
4352,2993.22,Online,26,Suburban,Tablet,22,Monday,4.584630902418214,1,Debit,Entertainment,UK,1,1
4353,2071.29,BankTransfer,117,Urban,Tablet,12,Friday,23.32795128848316,1,Credit,Groceries,UK,1,0
4354,4789.77,POS,12,Urban,Tablet,15,Saturday,50.597806361845564,1,Prepaid,Others,Canada,1,0
4355,2706.03,BankTransfer,71,Rural,Desktop,2,Sunday,22.738252970068682,4,Credit,Others,Germany,0,0
4356,3025.84,POS,46,Urban,Mobile,4,Friday,49.91521359707914,1,Prepaid,Clothing,Canada,1,0
4357,1103.22,BankTransfer,47,Urban,Mobile,22,Tuesday,39.42424892347535,5,Prepaid,Groceries,Germany,1,0
4358,3128.63,BankTransfer,79,Urban,Desktop,16,Friday,30.620813853186583,6,Prepaid,Electronics,UK,1,0
4359,2858.47,POS,38,Suburban,Desktop,0,Friday,14.289812426353699,7,Debit,Clothing,Canada,1,0
4360,925.01,Online,21,Urban,Tablet,20,Sunday,55.33714996136472,8,Credit,Clothing,USA,0,0
4361,298.88,Online,14,Rural,Mobile,8,Saturday,3.3466284496377927,8,Credit,Entertainment,Australia,1,0
4362,3022.19,BankTransfer,2,Rural,Desktop,22,Monday,41.365889760159035,2,Debit,Clothing,Australia,1,0
4363,3818.7,BankTransfer,72,Rural,Tablet,16,Tuesday,37.31226957928119,4,Debit,Groceries,Australia,1,1
4364,2617.48,Online,109,Urban,Mobile,12,Tuesday,26.518387183165956,7,Credit,Others,Canada,1,0
4365,1134.64,Online,119,Suburban,Tablet,14,Wednesday,14.49522522202706,9,Debit,Entertainment,Germany,0,0
4366,3332.94,ATM,70,Urban,Mobile,20,Saturday,25.898686617031487,9,Debit,Electronics,UK,1,0
4367,401.45,Online,101,Urban,Tablet,7,Thursday,52.3790862606499,3,Credit,Groceries,Australia,0,0
4368,2209.73,BankTransfer,101,Rural,Mobile,7,Wednesday,50.222290004271755,7,Prepaid,Electronics,Canada,1,0
4369,817.67,POS,33,Urban,Mobile,1,Wednesday,56.48873687362405,4,Debit,Clothing,Australia,0,0
4370,923.11,Online,105,Suburban,Mobile,22,Wednesday,18.536813076852358,9,Credit,Groceries,Germany,0,0
4371,1012.27,ATM,6,Rural,Mobile,9,Tuesday,23.28753908629549,7,Credit,Entertainment,USA,0,0
4372,1934.15,ATM,116,Suburban,Tablet,4,Monday,1.2216965443258134,6,Credit,Entertainment,USA,1,0
4373,256.7,ATM,90,Suburban,Desktop,15,Sunday,56.58270468372849,9,Debit,Electronics,UK,1,0
4374,1989.57,POS,103,Suburban,Mobile,18,Friday,19.830466499854406,7,Prepaid,Others,USA,0,0
4375,2559.03,Online,105,Urban,Mobile,0,Tuesday,24.309412909826296,8,Prepaid,Entertainment,USA,0,0
4376,2416.99,Online,37,Urban,Mobile,12,Friday,54.477496225698935,5,Credit,Electronics,Canada,0,0
4377,1914.54,Online,14,Urban,Mobile,3,Friday,31.64324596699211,4,Debit,Others,Canada,0,0
4378,4195.89,POS,37,Urban,Tablet,6,Thursday,34.01385505115313,1,Debit,Groceries,UK,0,0
4379,727.49,POS,8,Rural,Desktop,0,Sunday,10.656347005239917,8,Prepaid,Entertainment,UK,1,0
4380,2528.98,BankTransfer,103,Urban,Desktop,1,Wednesday,29.969735247037402,6,Prepaid,Entertainment,Canada,1,0
4381,311.15,ATM,77,Rural,Desktop,15,Thursday,55.10069519443557,4,Debit,Electronics,USA,0,0
4382,356.71,ATM,13,Suburban,Tablet,13,Wednesday,33.567213477664765,3,Prepaid,Entertainment,Germany,1,0
4383,2869.76,Online,40,Rural,Desktop,4,Tuesday,15.381470241921507,5,Credit,Electronics,USA,1,0
4384,2830.53,POS,107,Urban,Tablet,13,Friday,1.9677337616722943,4,Prepaid,Entertainment,USA,1,1
4385,4390.29,POS,92,Rural,Tablet,16,Thursday,20.244476229898673,7,Debit,Electronics,Germany,1,0
4386,2789.81,Online,58,Urban,Mobile,11,Saturday,34.39819575246103,6,Credit,Entertainment,UK,1,0
4387,4799.0,Online,18,Urban,Tablet,19,Tuesday,2.652535973412724,3,Debit,Groceries,Canada,0,0
4388,244.43,BankTransfer,57,Rural,Desktop,11,Tuesday,36.62657537974026,1,Prepaid,Groceries,UK,1,0
4389,490.94,ATM,83,Rural,Desktop,2,Saturday,31.45248824437496,7,Prepaid,Electronics,UK,1,0
4390,221.29,ATM,38,Suburban,Desktop,20,Wednesday,47.0277846030776,5,Credit,Groceries,UK,1,0
4391,927.2,ATM,32,Suburban,Mobile,20,Friday,1.8304015190905139,1,Credit,Electronics,Canada,1,1
4392,2706.81,BankTransfer,86,Suburban,Mobile,1,Wednesday,46.87275595464237,1,Credit,Electronics,UK,1,0
4393,3228.22,Online,66,Suburban,Mobile,20,Wednesday,31.300535040910603,6,Credit,Clothing,UK,1,0
4394,228.88,Online,77,Suburban,Tablet,20,Tuesday,22.294707033504718,4,Prepaid,Groceries,Australia,1,0
4395,4729.91,ATM,87,Rural,Desktop,14,Wednesday,57.92644028389356,8,Debit,Clothing,USA,1,0
4396,4210.98,ATM,25,Suburban,Tablet,10,Monday,9.691160879439577,2,Prepaid,Clothing,Australia,1,0
4397,1483.77,BankTransfer,92,Rural,Tablet,9,Saturday,32.52537463355728,4,Prepaid,Entertainment,Canada,0,0
4398,386.86,POS,58,Suburban,Desktop,17,Sunday,19.32679026818946,8,Credit,Electronics,Germany,0,0
4399,850.27,POS,75,Urban,Mobile,22,Saturday,31.696434089840615,8,Credit,Others,Germany,1,0
4400,635.6,ATM,33,Suburban,Desktop,21,Friday,33.181299609566686,5,Debit,Clothing,Australia,1,0
4401,617.3,BankTransfer,88,Urban,Tablet,22,Saturday,5.457950080648262,3,Debit,Entertainment,Australia,0,0
4402,2593.29,ATM,66,Rural,Tablet,23,Wednesday,39.70199530040915,4,Prepaid,Groceries,Australia,1,0
4403,1229.99,POS,30,Suburban,Mobile,20,Wednesday,38.10544160554881,3,Debit,Others,USA,0,0
4404,1791.34,ATM,81,Rural,Tablet,1,Thursday,46.19108975060439,2,Credit,Electronics,Canada,0,0
4405,4947.54,POS,104,Suburban,Tablet,6,Friday,5.530443770184343,4,Credit,Entertainment,UK,0,0
4406,3421.89,POS,34,Rural,Desktop,6,Friday,17.9057869595309,9,Credit,Others,Australia,0,0
4407,4744.95,POS,102,Suburban,Mobile,23,Saturday,39.041624923713265,6,Prepaid,Electronics,USA,1,0
4408,713.64,Online,86,Suburban,Desktop,6,Wednesday,8.290176472344948,4,Debit,Electronics,Germany,0,0
4409,1911.32,Online,69,Urban,Desktop,22,Monday,40.688132826227694,1,Credit,Others,Germany,1,0
4410,2774.1,ATM,48,Rural,Desktop,13,Thursday,3.6356999781433372,7,Prepaid,Entertainment,Germany,1,0
4411,384.71,POS,40,Rural,Tablet,23,Monday,20.1624000222817,2,Prepaid,Others,Australia,1,0
4412,21.93,Online,51,Rural,Tablet,1,Wednesday,50.81799622771789,6,Prepaid,Clothing,Germany,0,0
4413,3352.5,ATM,80,Rural,Mobile,1,Friday,46.480048293831494,1,Debit,Electronics,Germany,0,0
4414,3209.46,ATM,13,Rural,Tablet,22,Friday,38.72116684210256,7,Debit,Groceries,Germany,0,0
4415,2054.53,ATM,90,Urban,Mobile,14,Sunday,52.24045915584356,4,Debit,Others,UK,1,0
4416,2448.73,ATM,31,Suburban,Desktop,10,Monday,42.58524569591481,3,Prepaid,Others,Germany,1,0
4417,2077.8,ATM,116,Urban,Desktop,9,Sunday,31.2105688021271,7,Prepaid,Electronics,USA,0,0
